Pila,Municipality,043400000,PH
Rizal,Municipality,043400000,PH
San Pedro,Municipality,043400000,PH
Santa Cruz,Municipality,043400000,PH
Santa Maria,Municipality,043400000,PH
Siniloan,Municipality,043400000,PH
Victoria,Municipality,043400000,PH
Iligan City,City,103500000,PH
Bacolod,Municipality,103500000,PH
Baloi,Municipality,103500000,PH
Baroy,Municipality,103500000,PH
Kapatagan,Municipality,103500000,PH
Kauswagan,Municipality,103500000,PH
Kolambugan,Municipality,103500000,PH
Lala,Municipality,103500000,PH
Linamon,Municipality,103500000,PH
Magsaysay,Municipality,103500000,PH
Maigo,Municipality,103500000,PH
Matungao,Municipality,103500000,PH
Munai,Municipality,103500000,PH
Nunungan,Municipality,103500000,PH
Pantao Ragat,Municipality,103500000,PH
Pantar,Municipality,103500000,PH
Poona Piagapo,Municipality,103500000,PH
Salvador,Municipality,103500000,PH
Sapad,Municipality,103500000,PH
Sultan Naga Dimaporo,Municipality,103500000,PH
Tagoloan,Municipality,103500000,PH
Tangcal,Municipality,103500000,PH
Tubod,Municipality,103500000,PH
Marawi City,City,153600000,PH
Bacolod-Kalawi,Municipality,153600000,PH
Balabagan,Municipality,153600000,PH
Balindong,Municipality,153600000,PH
Bayang,Municipality,153600000,PH
Binidayan,Municipality,153600000,PH
Buadiposo-Buntong,Municipality,153600000,PH
Bubong,Municipality,153600000,PH
Bumbaran,Municipality,153600000,PH
Butig,Municipality,153600000,PH
Calanogas,Municipality,153600000,PH
Ditsaan-Ramain,Municipality,153600000,PH
Ganassi,Municipality,153600000,PH
Kapai,Municipality,153600000,PH
Kapatagan,Municipality,153600000,PH
Lumba-Bayabao,Municipality,153600000,PH
Lumbaca-Unayan,Municipality,153600000,PH
Lumbatan,Municipality,153600000,PH
Lumbayanague,Municipality,153600000,PH
Madalum,Municipality,153600000,PH
Madamba,Municipality,153600000,PH
Maguing,Municipality,153600000,PH
Malabang,Municipality,153600000,PH
Marantao,Municipality,153600000,PH
Marogong,Municipality,153600000,PH
Masiu,Municipality,153600000,PH
Mulondo,Municipality,153600000,PH
Pagayawan,Municipality,153600000,PH
Piagapo,Municipality,153600000,PH
Poona Bayabao,Municipality,153600000,PH
Pualas,Municipality,153600000,PH
Saguiaran,Municipality,153600000,PH
Sultan Dumalondong,Municipality,153600000,PH
Picong,Municipality,153600000,PH
Tagoloan Ii,Municipality,153600000,PH
Tamparan,Municipality,153600000,PH
Taraka,Municipality,153600000,PH
Tubaran,Municipality,153600000,PH
Tugaya,Municipality,153600000,PH
Wao,Municipality,153600000,PH
Ormoc City,City,083700000,PH
Tacloban City,City,083700000,PH
Abuyog,Municipality,083700000,PH
Alangalang,Municipality,083700000,PH
Albuera,Municipality,083700000,PH
Babatngon,Municipality,083700000,PH
Barugo,Municipality,083700000,PH
Bato,Municipality,083700000,PH
Baybay,Municipality,083700000,PH
Burauen,Municipality,083700000,PH
Calubian,Municipality,083700000,PH
Capoocan,Municipality,083700000,PH
Carigara,Municipality,083700000,PH
Dagami,Municipality,083700000,PH
Dulag,Municipality,083700000,PH
Hilongos,Municipality,083700000,PH
Hindang,Municipality,083700000,PH
Inopacan,Municipality,083700000,PH
Isabel,Municipality,083700000,PH
Jaro,Municipality,083700000,PH
Javier,Municipality,083700000,PH
Julita,Municipality,083700000,PH
Kananga,Municipality,083700000,PH
La Paz,Municipality,083700000,PH
Leyte,Municipality,083700000,PH
Macarthur,Municipality,083700000,PH
Mahaplag,Municipality,083700000,PH
Matag-ob,Municipality,083700000,PH
Matalom,Municipality,083700000,PH
Mayorga,Municipality,083700000,PH
Merida,Municipality,083700000,PH
Palo,Municipality,083700000,PH
Palompon,Municipality,083700000,PH
Pastrana,Municipality,083700000,PH
San Isidro,Municipality,083700000,PH
San Miguel,Municipality,083700000,PH
Santa Fe,Municipality,083700000,PH
Tabango,Municipality,083700000,PH
Tabontabon,Municipality,083700000,PH
Tanauan,Municipality,083700000,PH
Tolosa,Municipality,083700000,PH
Tunga,Municipality,083700000,PH
Villaba,Municipality,083700000,PH
Cotabato City,City,153800000,PH
Ampatuan,Municipality,153800000,PH
Barira,Municipality,153800000,PH
Buldon,Municipality,153800000,PH
Buluan,Municipality,153800000,PH
Datu Abdullah Sangki,Municipality,153800000,PH
Datu Anggal Midtimbang,Municipality,153800000,PH
Datu Blah T. Sinsuat,Municipality,153800000,PH
Datu Hoffer Ampatuan,Municipality,153800000,PH
Datu Montawal,Municipality,153800000,PH
Datu Odin Sinsuat,Municipality,153800000,PH
Datu Paglas,Municipality,153800000,PH
Datu Piang,Municipality,153800000,PH
Datu Salibo,Municipality,153800000,PH
Datu Saudi-Ampatuan,Municipality,153800000,PH
Datu Unsay,Municipality,153800000,PH
General Salipada K. Pendatun,Municipality,153800000,PH
Guindulungan,Municipality,153800000,PH
Kabuntalan,Municipality,153800000,PH
Mamasapano,Municipality,153800000,PH
Mangudadatu,Municipality,153800000,PH
Matanog,Municipality,153800000,PH
Northern Kabuntalan,Municipality,153800000,PH
Pagalungan,Municipality,153800000,PH
Paglat,Municipality,153800000,PH
Pandag,Municipality,153800000,PH
Parang,Municipality,153800000,PH
Rajah Buayan,Municipality,153800000,PH
Shariff Aguak,Municipality,153800000,PH
Shariff Saydona Mustapha,Municipality,153800000,PH
South Upi,Municipality,153800000,PH
Sultan Kudarat,Municipality,153800000,PH
Sultan Mastura,Municipality,153800000,PH
Sultan sa Barongis,Municipality,153800000,PH
Sultan Sumagka,Municipality,153800000,PH
Talayan,Municipality,153800000,PH
Upi,Municipality,153800000,PH
Boac,Municipality,174000000,PH
Buenavista,Municipality,174000000,PH
Gasan,Municipality,174000000,PH
Mogpog,Municipality,174000000,PH
Santa Cruz,Municipality,174000000,PH
Torrijos,Municipality,174000000,PH
Masbate City,City,054100000,PH
Aroroy,Municipality,054100000,PH
Baleno,Municipality,054100000,PH
Balud,Municipality,054100000,PH
Batuan,Municipality,054100000,PH
Cataingan,Municipality,054100000,PH
Cawayan,Municipality,054100000,PH
Claveria,Municipality,054100000,PH
Dimasalang,Municipality,054100000,PH
Esperanza,Municipality,054100000,PH
Mandaon,Municipality,054100000,PH
Milagros,Municipality,054100000,PH
Mobo,Municipality,054100000,PH
Monreal,Municipality,054100000,PH
Palanas,Municipality,054100000,PH
Pio V. Corpuz,Municipality,054100000,PH
Placer,Municipality,054100000,PH
San Fernando,Municipality,054100000,PH
San Jacinto,Municipality,054100000,PH
San Pascual,Municipality,054100000,PH
Uson,Municipality,054100000,PH
Caloocan,City,130100000,PH
Las Piñas,City,130100000,PH
Makati,City,130100000,PH
Malabon,City,130100000,PH
Mandaluyong,City,130100000,PH
Manila,City,130100000,PH
Marikina,City,130100000,PH
Muntinlupa,City,130100000,PH
Parañaque,City,130100000,PH
Pasay,City,130100000,PH
Pasig,City,130100000,PH
Quezon City,City,130100000,PH
Taguig,City,130100000,PH
Valenzuela,City,130100000,PH
Navotas,Municipality,130100000,PH
San Juan,Municipality,130100000,PH
Pateros,Municipality,130100000,PH
Oroquieta City,City,104300000,PH
Ozamis City,City,104300000,PH
Tangub City,City,104300000,PH
Aloran,Municipality,104300000,PH
Baliangao,Municipality,104300000,PH
Bonifacio,Municipality,104300000,PH
Calamba,Municipality,104300000,PH
Clarin,Municipality,104300000,PH
Concepcion,Municipality,104300000,PH
Don Victoriano Chiongbian,Municipality,104300000,PH
Jimenez,Municipality,104300000,PH
Lopez Jaena,Municipality,104300000,PH
Panaon,Municipality,104300000,PH
Plaridel,Municipality,104300000,PH
Sapang Dalaga,Municipality,104300000,PH
Sinacaban,Municipality,104300000,PH
Tudela,Municipality,104300000,PH
Cagayan de Oro,City,104200000,PH
Gingoog City,City,104200000,PH
Alubijid,Municipality,104200000,PH
Balingasag,Municipality,104200000,PH
Balingoan,Municipality,104200000,PH
Binuangan,Municipality,104200000,PH
Claveria,Municipality,104200000,PH
El Salvador,Municipality,104200000,PH
Gitagum,Municipality,104200000,PH
Initao,Municipality,104200000,PH
Jasaan,Municipality,104200000,PH
Kinoguitan,Municipality,104200000,PH
Lagonglong,Municipality,104200000,PH
Laguindingan,Municipality,104200000,PH
Libertad,Municipality,104200000,PH
Lugait,Municipality,104200000,PH
Magsaysay,Municipality,104200000,PH
Manticao,Municipality,104200000,PH
Medina,Municipality,104200000,PH
Naawan,Municipality,104200000,PH
Opol,Municipality,104200000,PH
Salay,Municipality,104200000,PH
Sugbongcogon,Municipality,104200000,PH
Tagoloan,Municipality,104200000,PH
Talisayan,Municipality,104200000,PH
Villanueva,Municipality,104200000,PH
Barlig,Municipality,144400000,PH
Bauko,Municipality,144400000,PH
Besao,Municipality,144400000,PH
Bontoc,Municipality,144400000,PH
Natonin,Municipality,144400000,PH
Paracelis,Municipality,144400000,PH
Sabangan,Municipality,144400000,PH
Sadanga,Municipality,144400000,PH
Sagada,Municipality,144400000,PH
Tadian,Municipality,144400000,PH
Bacolod City,City,184500000,PH
Bago City,City,184500000,PH
Cadiz City,City,184500000,PH
Escalante City,City,184500000,PH
Himamaylan City,City,184500000,PH
Kabankalan City,City,184500000,PH
La Carlota City,City,184500000,PH
Sagay City,City,184500000,PH
San Carlos City,City,184500000,PH
Silay City,City,184500000,PH
Sipalay City,City,184500000,PH
Talisay City,City,184500000,PH
Victorias City,City,184500000,PH
Binalbagan,Municipality,184500000,PH
Calatrava,Municipality,184500000,PH
Candoni,Municipality,184500000,PH
Cauayan,Municipality,184500000,PH
Enrique B. Magalona,Municipality,184500000,PH
Hinigaran,Municipality,184500000,PH
Hinoba-an,Municipality,184500000,PH
Ilog,Municipality,184500000,PH
Isabela,Municipality,184500000,PH
La Castellana,Municipality,184500000,PH
Manapla,Municipality,184500000,PH
Moises Padilla,Municipality,184500000,PH
Murcia,Municipality,184500000,PH
Pontevedra,Municipality,184500000,PH
Pulupandan,Municipality,184500000,PH
Salvador Benedicto,Municipality,184500000,PH
San Enrique,Municipality,184500000,PH
Toboso,Municipality,184500000,PH
Valladolid,Municipality,184500000,PH
Bais,City,184600000,PH
Bayawan,City,184600000,PH
Canlaon,City,184600000,PH
Dumaguete,City,184600000,PH
Tanjay,City,184600000,PH
Amlan,Municipality,184600000,PH
Ayungon,Municipality,184600000,PH
Bacong,Municipality,184600000,PH
Basay,Municipality,184600000,PH
Bindoy,Municipality,184600000,PH
Dauin,Municipality,184600000,PH
Guihulngan,Municipality,184600000,PH
Jimalalud,Municipality,184600000,PH
La Libertad,Municipality,184600000,PH
Mabinay,Municipality,184600000,PH
Manjuyod,Municipality,184600000,PH
Pamplona,Municipality,184600000,PH
San Jose,Municipality,184600000,PH
Santa Catalina,Municipality,184600000,PH
Siaton,Municipality,184600000,PH
Sibulan,Municipality,184600000,PH
Tayasan,Municipality,184600000,PH
Valencia,Municipality,184600000,PH
Vallehermoso,Municipality,184600000,PH
Zamboanguita,Municipality,184600000,PH
Allen,Municipality,084800000,PH
Biri,Municipality,084800000,PH
Bobon,Municipality,084800000,PH
Capul,Municipality,084800000,PH
Catarman,Municipality,084800000,PH
Catubig,Municipality,084800000,PH
Gamay,Municipality,084800000,PH
Laoang,Municipality,084800000,PH
Lapinig,Municipality,084800000,PH
Las Navas,Municipality,084800000,PH
Lavezares,Municipality,084800000,PH
Lope de Vega,Municipality,084800000,PH
Mapanas,Municipality,084800000,PH
Mondragon,Municipality,084800000,PH
Palapag,Municipality,084800000,PH
Pambujan,Municipality,084800000,PH
Rosario,Municipality,084800000,PH
San Antonio,Municipality,084800000,PH
San Isidro,Municipality,084800000,PH
San Jose,Municipality,084800000,PH
San Roque,Municipality,084800000,PH
San Vicente,Municipality,084800000,PH
Silvino Lobos,Municipality,084800000,PH
Victoria,Municipality,084800000,PH
Cabanatuan City,City,034900000,PH
Gapan City,City,034900000,PH
Palayan City,City,034900000,PH
San Jose City,City,034900000,PH
Science City of Muñoz,City,034900000,PH
Aliaga,Municipality,034900000,PH
Bongabon,Municipality,034900000,PH
Cabiao,Municipality,034900000,PH
Carranglan,Municipality,034900000,PH
Cuyapo,Municipality,034900000,PH
Gabaldon,Municipality,034900000,PH
General Mamerto Natividad,Municipality,034900000,PH
General Tinio,Municipality,034900000,PH
Guimba,Municipality,034900000,PH
Jaen,Municipality,034900000,PH
Laur,Municipality,034900000,PH
Licab,Municipality,034900000,PH
Llanera,Municipality,034900000,PH
Lupao,Municipality,034900000,PH
Nampicuan,Municipality,034900000,PH
Pantabangan,Municipality,034900000,PH
Peñaranda,Municipality,034900000,PH
Quezon,Municipality,034900000,PH
Rizal,Municipality,034900000,PH
San Antonio,Municipality,034900000,PH
San Isidro,Municipality,034900000,PH
San Leonardo,Municipality,034900000,PH
Santa Rosa,Municipality,034900000,PH
Santo Domingo,Municipality,034900000,PH
Talavera,Municipality,034900000,PH
Talugtug,Municipality,034900000,PH
Zaragoza,Municipality,034900000,PH
Alfonso Castaneda,Municipality,025000000,PH
Ambaguio,Municipality,025000000,PH
Aritao,Municipality,025000000,PH
Bagabag,Municipality,025000000,PH
Bambang,Municipality,025000000,PH
Bayombong,Municipality,025000000,PH
Diadi,Municipality,025000000,PH
Dupax del Norte,Municipality,025000000,PH
Dupax del Sur,Municipality,025000000,PH
Kasibu,Municipality,025000000,PH
Kayapa,Municipality,025000000,PH
Quezon,Municipality,025000000,PH
Santa Fe,Municipality,025000000,PH
Solano,Municipality,025000000,PH
Villaverde,Municipality,025000000,PH
Abra de Ilog,Municipality,175100000,PH
Calintaan,Municipality,175100000,PH
Looc,Municipality,175100000,PH
Lubang,Municipality,175100000,PH
Magsaysay,Municipality,175100000,PH
Mamburao,Municipality,175100000,PH
Paluan,Municipality,175100000,PH
Rizal,Municipality,175100000,PH
Sablayan,Municipality,175100000,PH
San Jose,Municipality,175100000,PH
Santa Cruz,Municipality,175100000,PH
Calapan City,City,175200000,PH
Baco,Municipality,175200000,PH
Bansud,Municipality,175200000,PH
Bongabong,Municipality,175200000,PH
Bulalacao,Municipality,175200000,PH
Gloria,Municipality,175200000,PH
Mansalay,Municipality,175200000,PH
Naujan,Municipality,175200000,PH
Pinamalayan,Municipality,175200000,PH
Pola,Municipality,175200000,PH
Puerto Galera,Municipality,175200000,PH
Roxas,Municipality,175200000,PH
San Teodoro,Municipality,175200000,PH
Socorro,Municipality,175200000,PH
Victoria,Municipality,175200000,PH
Puerto Princesa City,City,175300000,PH
Aborlan,Municipality,175300000,PH
Agutaya,Municipality,175300000,PH
Araceli,Municipality,175300000,PH
Balabac,Municipality,175300000,PH
Bataraza,Municipality,175300000,PH
Brooke's Point,Municipality,175300000,PH
Busuanga,Municipality,175300000,PH
Cagayancillo,Municipality,175300000,PH
Coron,Municipality,175300000,PH
Culion,Municipality,175300000,PH
Cuyo,Municipality,175300000,PH
Dumaran,Municipality,175300000,PH
El Nido,Municipality,175300000,PH
Kalayaan,Municipality,175300000,PH
Linapacan,Municipality,175300000,PH
Magsaysay,Municipality,175300000,PH
Narra,Municipality,175300000,PH
Quezon,Municipality,175300000,PH
Rizal,Municipality,175300000,PH
Roxas,Municipality,175300000,PH
San Vicente,Municipality,175300000,PH
Sofronio Española,Municipality,175300000,PH
Taytay,Municipality,175300000,PH
Angeles City,City,035400000,PH
City of San Fernando,City,035400000,PH
Apalit,Municipality,035400000,PH
Arayat,Municipality,035400000,PH
Bacolor,Municipality,035400000,PH
Candaba,Municipality,035400000,PH
Floridablanca,Municipality,035400000,PH
Guagua,Municipality,035400000,PH
Lubao,Municipality,035400000,PH
Mabalacat,Municipality,035400000,PH
Macabebe,Municipality,035400000,PH
Magalang,Municipality,035400000,PH
Masantol,Municipality,035400000,PH
Mexico,Municipality,035400000,PH
Minalin,Municipality,035400000,PH
Porac,Municipality,035400000,PH
San Luis,Municipality,035400000,PH
San Simon,Municipality,035400000,PH
Santa Ana,Municipality,035400000,PH
Santa Rita,Municipality,035400000,PH
Santo Tomas,Municipality,035400000,PH
Sasmuan,Municipality,035400000,PH
Alaminos City,City,015500000,PH
Dagupan City,City,015500000,PH
San Carlos City,City,015500000,PH
Urdaneta City,City,015500000,PH
Agno,Municipality,015500000,PH
Aguilar,Municipality,015500000,PH
Alcala,Municipality,015500000,PH
Anda,Municipality,015500000,PH
Asingan,Municipality,015500000,PH
Balungao,Municipality,015500000,PH
Bani,Municipality,015500000,PH
Basista,Municipality,015500000,PH
Bautista,Municipality,015500000,PH
Bayambang,Municipality,015500000,PH
Binalonan,Municipality,015500000,PH
Binmaley,Municipality,015500000,PH
Bolinao,Municipality,015500000,PH
Bugallon,Municipality,015500000,PH
Burgos,Municipality,015500000,PH
Calasiao,Municipality,015500000,PH
Dasol,Municipality,015500000,PH
Infanta,Municipality,015500000,PH
Labrador,Municipality,015500000,PH
Laoac,Municipality,015500000,PH
Lingayen,Municipality,015500000,PH
Mabini,Municipality,015500000,PH
Malasiqui,Municipality,015500000,PH
Manaoag,Municipality,015500000,PH
Mangaldan,Municipality,015500000,PH
Mangatarem,Municipality,015500000,PH
Mapandan,Municipality,015500000,PH
Natividad,Municipality,015500000,PH
Pozzorubio,Municipality,015500000,PH
Rosales,Municipality,015500000,PH
San Fabian,Municipality,015500000,PH
San Jacinto,Municipality,015500000,PH
San Manuel,Municipality,015500000,PH
San Nicolas,Municipality,015500000,PH
San Quintin,Municipality,015500000,PH
Santa Barbara,Municipality,015500000,PH
Santa Maria,Municipality,015500000,PH
Santo Tomas,Municipality,015500000,PH
Sison,Municipality,015500000,PH
Sual,Municipality,015500000,PH
Tayug,Municipality,015500000,PH
Umingan,Municipality,015500000,PH
Urbiztondo,Municipality,015500000,PH
Villasis,Municipality,015500000,PH
Lucena City,City,045600000,PH
Agdangan,Municipality,045600000,PH
Alabat,Municipality,045600000,PH
Atimonan,Municipality,045600000,PH
Buenavista,Municipality,045600000,PH
Burdeos,Municipality,045600000,PH
Calauag,Municipality,045600000,PH
Candelaria,Municipality,045600000,PH
Catanauan,Municipality,045600000,PH
Dolores,Municipality,045600000,PH
General Luna,Municipality,045600000,PH
General Nakar,Municipality,045600000,PH
Guinayangan,Municipality,045600000,PH
Gumaca,Municipality,045600000,PH
Infanta,Municipality,045600000,PH
Jomalig,Municipality,045600000,PH
Lopez,Municipality,045600000,PH
Lucban,Municipality,045600000,PH
Macalelon,Municipality,045600000,PH
Mauban,Municipality,045600000,PH
Mulanay,Municipality,045600000,PH
Padre Burgos,Municipality,045600000,PH
Pagbilao,Municipality,045600000,PH
Panukulan,Municipality,045600000,PH
Patnanungan,Municipality,045600000,PH
Perez,Municipality,045600000,PH
Pitogo,Municipality,045600000,PH
Plaridel,Municipality,045600000,PH
Polillo,Municipality,045600000,PH
Quezon,Municipality,045600000,PH
Real,Municipality,045600000,PH
Sampaloc,Municipality,045600000,PH
San Andres,Municipality,045600000,PH
San Antonio,Municipality,045600000,PH
San Francisco,Municipality,045600000,PH
San Narciso,Municipality,045600000,PH
Sariaya,Municipality,045600000,PH
Tagkawayan,Municipality,045600000,PH
Tayabas,Municipality,045600000,PH
Tiaong,Municipality,045600000,PH
Unisan,Municipality,045600000,PH
Aglipay,Municipality,025700000,PH
Cabarroguis,Municipality,025700000,PH
Diffun,Municipality,025700000,PH
Maddela,Municipality,025700000,PH
Nagtipunan,Municipality,025700000,PH
Saguday,Municipality,025700000,PH
Antipolo City,Municipality,045800000,PH
Angono,Municipality,045800001,PH
Baras,Municipality,045800002,PH
Binangonan,Municipality,045800003,PH
Cainta,Municipality,045800004,PH
Cardona,Municipality,045800005,PH
Jalajala,Municipality,045800006,PH
Morong,Municipality,045800007,PH
Pililla,Municipality,045800008,PH
Rodriguez,Municipality,045800009,PH
San Mateo,Municipality,045800010,PH
Tanay,Municipality,045800011,PH
Taytay,Municipality,045800012,PH
Teresa,Municipality,045800013,PH
Alcantara,Municipality,175900000,PH
Banton,Municipality,175900000,PH
Cajidiocan,Municipality,175900000,PH
Calatrava,Municipality,175900000,PH
Concepcion,Municipality,175900000,PH
Corcuera,Municipality,175900000,PH
Ferrol,Municipality,175900000,PH
Looc,Municipality,175900000,PH
Magdiwang,Municipality,175900000,PH
Odiongan,Municipality,175900000,PH
Romblon,Municipality,175900000,PH
San Agustin,Municipality,175900000,PH
San Andres,Municipality,175900000,PH
San Fernando,Municipality,175900000,PH
San Jose,Municipality,175900000,PH
Santa Fe,Municipality,175900000,PH
Santa Maria,Municipality,175900000,PH
Calbayog City,City,086000000,PH
Catbalogan City,City,086000000,PH
Almagro,Municipality,086000000,PH
Basey,Municipality,086000000,PH
Calbiga,Municipality,086000000,PH
Daram,Municipality,086000000,PH
Gandara,Municipality,086000000,PH
Hinabangan,Municipality,086000000,PH
Jiabong,Municipality,086000000,PH
Marabut,Municipality,086000000,PH
Matuguinao,Municipality,086000000,PH
Motiong,Municipality,086000000,PH
Pagsanghan,Municipality,086000000,PH
Paranas,Municipality,086000000,PH
Pinabacdao,Municipality,086000000,PH
San Jorge,Municipality,086000000,PH
San Jose De Buan,Municipality,086000000,PH
San Sebastian,Municipality,086000000,PH
Santa Margarita,Municipality,086000000,PH
Santa Rita,Municipality,086000000,PH
Santo Niño,Municipality,086000000,PH
Tagapul-an,Municipality,086000000,PH
Talalora,Municipality,086000000,PH
Tarangnan,Municipality,086000000,PH
Villareal,Municipality,086000000,PH
Zumarraga,Municipality,086000000,PH
Alabel,Municipality,128000000,PH
Glan,Municipality,128000000,PH
Kiamba,Municipality,128000000,PH
Maasim,Municipality,128000000,PH
Maitum,Municipality,128000000,PH
Malapatan,Municipality,128000000,PH
Malungon,Municipality,128000000,PH
Enrique Villanueva,Municipality,076100000,PH
Larena,Municipality,076100000,PH
Lazi,Municipality,076100000,PH
Maria,Municipality,076100000,PH
San Juan,Municipality,076100000,PH
Siquijor,Municipality,076100000,PH
Sorsogon City,City,056200000,PH
Barcelona,Municipality,056200000,PH
Bulan,Municipality,056200000,PH
Bulusan,Municipality,056200000,PH
Casiguran,Municipality,056200000,PH
Castilla,Municipality,056200000,PH
Donsol,Municipality,056200000,PH
Gubat,Municipality,056200000,PH
Irosin,Municipality,056200000,PH
Juban,Municipality,056200000,PH
Magallanes,Municipality,056200000,PH
Matnog,Municipality,056200000,PH
Pilar,Municipality,056200000,PH
Prieto Diaz,Municipality,056200000,PH
Santa Magdalena,Municipality,056200000,PH
General Santos City,City,126300000,PH
Koronadal City,City,126300000,PH
Banga,Municipality,126300000,PH
Lake Sebu,Municipality,126300000,PH
Norala,Municipality,126300000,PH
Polomolok,Municipality,126300000,PH
Santo Niño,Municipality,126300000,PH
Surallah,Municipality,126300000,PH
T'Boli,Municipality,126300000,PH
Tampakan,Municipality,126300000,PH
Tantangan,Municipality,126300000,PH
Tupi,Municipality,126300000,PH
Maasin City,City,086400000,PH
Anahawan,Municipality,086400000,PH
Bontoc,Municipality,086400000,PH
Hinunangan,Municipality,086400000,PH
Hinundayan,Municipality,086400000,PH
Libagon,Municipality,086400000,PH
Liloan,Municipality,086400000,PH
Limasawa,Municipality,086400000,PH
Macrohon,Municipality,086400000,PH
Malitbog,Municipality,086400000,PH
Padre Burgos,Municipality,086400000,PH
Pintuyan,Municipality,086400000,PH
Saint Bernard,Municipality,086400000,PH
San Francisco,Municipality,086400000,PH
San Juan,Municipality,086400000,PH
San Ricardo,Municipality,086400000,PH
Silago,Municipality,086400000,PH
Sogod,Municipality,086400000,PH
Tomas Oppus,Municipality,086400000,PH
Tacurong City,City,126500000,PH
Bagumbayan,Municipality,126500000,PH
Columbio,Municipality,126500000,PH
Esperanza,Municipality,126500000,PH
Isulan,Municipality,126500000,PH
Kalamansig,Municipality,126500000,PH
Lambayong,Municipality,126500000,PH
Lebak,Municipality,126500000,PH
Lutayan,Municipality,126500000,PH
Palimbang,Municipality,126500000,PH
President Quirino,Municipality,126500000,PH
Sen. Ninoy Aquino,Municipality,126500000,PH
Hadji Panglima Tahil,Municipality,156600000,PH
Indanan,Municipality,156600000,PH
Jolo,Municipality,156600000,PH
Kalingalan Caluang,Municipality,156600000,PH
Lugus,Municipality,156600000,PH
Luuk,Municipality,156600000,PH
Maimbung,Municipality,156600000,PH
Old Panamao,Municipality,156600000,PH
Pandami,Municipality,156600000,PH
Panglima Estino,Municipality,156600000,PH
Pangutaran,Municipality,156600000,PH
Parang,Municipality,156600000,PH
Pata,Municipality,156600000,PH
Patikul,Municipality,156600000,PH
Siasi,Municipality,156600000,PH
Talipao,Municipality,156600000,PH
Tapul,Municipality,156600000,PH
Tongkil,Municipality,156600000,PH
Surigao City,City,166700000,PH
Alegria,Municipality,166700000,PH
Bacuag,Municipality,166700000,PH
Burgos,Municipality,166700000,PH
Claver,Municipality,166700000,PH
Dapa,Municipality,166700000,PH
Del Carmen,Municipality,166700000,PH
General Luna,Municipality,166700000,PH
Gigaquit,Municipality,166700000,PH
Mainit,Municipality,166700000,PH
Malimono,Municipality,166700000,PH
Pilar,Municipality,166700000,PH
Placer,Municipality,166700000,PH
San Benito,Municipality,166700000,PH
San Francisco,Municipality,166700000,PH
San Isidro,Municipality,166700000,PH
Santa Monica,Municipality,166700000,PH
Sison,Municipality,166700000,PH
Socorro,Municipality,166700000,PH
Tagana-an,Municipality,166700000,PH
Tubod,Municipality,166700000,PH
Bislig City,City,166800000,PH
Barobo,Municipality,166800000,PH
Bayabas,Municipality,166800000,PH
Cagwait,Municipality,166800000,PH
Cantilan,Municipality,166800000,PH
Carmen,Municipality,166800000,PH
Carrascal,Municipality,166800000,PH
Cortes,Municipality,166800000,PH
Hinatuan,Municipality,166800000,PH
Lanuza,Municipality,166800000,PH
Lianga,Municipality,166800000,PH
Lingig,Municipality,166800000,PH
Madrid,Municipality,166800000,PH
Marihatag,Municipality,166800000,PH
San Agustin,Municipality,166800000,PH
San Miguel,Municipality,166800000,PH
Tagbina,Municipality,166800000,PH
Tago,Municipality,166800000,PH
Tandag,Municipality,166800000,PH
Tarlac City,City,036900000,PH
Anao,Municipality,036900000,PH
Bamban,Municipality,036900000,PH
Camiling,Municipality,036900000,PH
Capas,Municipality,036900000,PH
Concepcion,Municipality,036900000,PH
Gerona,Municipality,036900000,PH
La Paz,Municipality,036900000,PH
Mayantoc,Municipality,036900000,PH
Moncada,Municipality,036900000,PH
Paniqui,Municipality,036900000,PH
Pura,Municipality,036900000,PH
Ramos,Municipality,036900000,PH
San Clemente,Municipality,036900000,PH
San Jose,Municipality,036900000,PH
San Manuel,Municipality,036900000,PH
Santa Ignacia,Municipality,036900000,PH
Victoria,Municipality,036900000,PH
Bongao,Municipality,157000000,PH
Languyan,Municipality,157000000,PH
Mapun,Municipality,157000000,PH
Panglima Sugala,Municipality,157000000,PH
Sapa-Sapa,Municipality,157000000,PH
Sibutu,Municipality,157000000,PH
Simunul,Municipality,157000000,PH
Sitangkai,Municipality,157000000,PH
South Ubian,Municipality,157000000,PH
Tandubas,Municipality,157000000,PH
Turtle Islands,Municipality,157000000,PH
Olongapo City,City,037100000,PH
Botolan,Municipality,037100000,PH
Cabangan,Municipality,037100000,PH
Candelaria,Municipality,037100000,PH
Castillejos,Municipality,037100000,PH
Iba,Municipality,037100000,PH
Masinloc,Municipality,037100000,PH
Palauig,Municipality,037100000,PH
San Antonio,Municipality,037100000,PH
San Felipe,Municipality,037100000,PH
San Marcelino,Municipality,037100000,PH
San Narciso,Municipality,037100000,PH
Santa Cruz,Municipality,037100000,PH
Subic,Municipality,037100000,PH
Dapitan City,City,097200000,PH
Dipolog City,City,097200000,PH
Bacungan,Municipality,097200000,PH
Baliguian,Municipality,097200000,PH
Godod,Municipality,097200000,PH
Gutalac,Municipality,097200000,PH
Jose Dalman,Municipality,097200000,PH
Kalawit,Municipality,097200000,PH
Katipunan,Municipality,097200000,PH
La Libertad,Municipality,097200000,PH
Labason,Municipality,097200000,PH
Liloy,Municipality,097200000,PH
Manukan,Municipality,097200000,PH
Mutia,Municipality,097200000,PH
